real,user,sys
20.243,79.268,159.312
19.660,79.632,127.032
17.543,80.220,116.728
18.084,80.632,127.672
17.772,79.060,118.544
16.906,74.880,91.688
18.371,79.088,135.432
16.489,74.388,90.300
17.556,78.356,102.900
18.657,80.536,133.264
