real,user,sys
14.052,14.559,4.581
13.559,13.995,4.243
13.438,13.830,4.205
13.991,14.548,3.921
13.816,14.292,4.034
13.627,14.220,3.869
13.658,14.111,3.937
13.720,14.159,3.838
13.280,13.722,3.833
13.496,13.980,3.936
