real,user,sys
6.028,5.800,0.200
5.991,5.700,0.270
6.074,5.730,0.310
6.006,5.790,0.190
6.171,5.860,0.290
6.670,6.360,0.280
6.237,6.010,0.200
6.303,6.030,0.240
6.150,5.850,0.270
6.120,5.880,0.220
